レベル,都道府県名,市区町村名,大字・丁目名,小字・通称名,街区符号・地番,離島ID,行政区域コード,支庁・振興局名,郡・政令都市名,原典市区町村名,指定地域名,島名,住所
街区,長崎県,五島市,上大津町,,276第1,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２７６第１
街区,長崎県,五島市,上大津町,,276第2,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２７６第２
街区,長崎県,五島市,上大津町,,296第1,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２９６第１
街区,長崎県,五島市,上大津町,,296第2,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２９６第２
街区,長崎県,五島市,松山町,,36,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町３６
街区,長崎県,五島市,松山町,,37,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町３７
街区,長崎県,五島市,松山町,,39,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町３９
街区,長崎県,五島市,松山町,,40,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町４０
街区,長崎県,五島市,松山町,,41,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町４１
街区,長崎県,五島市,松山町,,42,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町４２
街区,長崎県,五島市,松山町,,45,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町４５
街区,長崎県,五島市,松山町,,64,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町６４
街区,長崎県,五島市,末広町,,2,42030,42211,,,五島市,五島列島,福江島,長崎県五島市末広町２
街区,長崎県,五島市,中央町,,4,42030,42211,,,五島市,五島列島,福江島,長崎県五島市中央町４
街区,長崎県,五島市,福江町,,19,42030,42211,,,五島市,五島列島,福江島,長崎県五島市福江町１９
街区,長崎県,五島市,武家屋敷三丁目,,1,42030,42211,,,五島市,五島列島,福江島,長崎県五島市武家屋敷３－１
街区,長崎県,五島市,三尾野二丁目,,4,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野２－４
街区,長崎県,五島市,上大津町,,264,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２６４
街区,長崎県,五島市,上大津町,,280,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２８０
街区,長崎県,五島市,上大津町,,283,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２８３
街区,長崎県,五島市,上大津町,,284,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２８４
街区,長崎県,五島市,上大津町,,285,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２８５
街区,長崎県,五島市,上大津町,,286,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２８６
街区,長崎県,五島市,上大津町,,287,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２８７
街区,長崎県,五島市,上大津町,,288,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２８８
街区,長崎県,五島市,上大津町,,524,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５２４
街区,長崎県,五島市,上大津町,,525,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５２５
街区,長崎県,五島市,上大津町,,526,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５２６
街区,長崎県,五島市,上大津町,,527,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５２７
街区,長崎県,五島市,上大津町,,528,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５２８
街区,長崎県,五島市,上大津町,,529,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５２９
街区,長崎県,五島市,上大津町,,530,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５３０
街区,長崎県,五島市,上大津町,,531,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５３１
街区,長崎県,五島市,上大津町,,532,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５３２
街区,長崎県,五島市,上大津町,,533,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５３３
街区,長崎県,五島市,松山町,,56,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町５６
街区,長崎県,五島市,松山町,,60,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町６０
街区,長崎県,五島市,松山町,,61,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町６１
街区,長崎県,五島市,松山町,,62,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町６２
街区,長崎県,五島市,松山町,,117,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１１７
街区,長崎県,五島市,松山町,,154,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１５４
街区,長崎県,五島市,松山町,,155,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１５５
街区,長崎県,五島市,松山町,,156,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１５６
街区,長崎県,五島市,松山町,,157,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１５７
街区,長崎県,五島市,松山町,,158,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１５８
街区,長崎県,五島市,松山町,,159,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１５９
街区,長崎県,五島市,松山町,,160,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１６０
街区,長崎県,五島市,松山町,,161,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１６１
街区,長崎県,五島市,松山町,,162,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１６２
街区,長崎県,五島市,松山町,,163,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１６３
街区,長崎県,五島市,松山町,,164,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１６４
街区,長崎県,五島市,松山町,,166,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１６６
街区,長崎県,五島市,松山町,,169,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１６９
街区,長崎県,五島市,松山町,,170,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１７０
街区,長崎県,五島市,末広町,,7,42030,42211,,,五島市,五島列島,福江島,長崎県五島市末広町７
街区,長崎県,五島市,松山町,,112,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１１２
街区,長崎県,五島市,松山町,,115,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１１５
街区,長崎県,五島市,松山町,,119,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１１９
街区,長崎県,五島市,松山町,,121,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１２１
街区,長崎県,五島市,松山町,,122,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１２２
街区,長崎県,五島市,松山町,,123,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１２３
街区,長崎県,五島市,松山町,,124,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１２４
街区,長崎県,五島市,松山町,,125,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１２５
街区,長崎県,五島市,松山町,,126,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１２６
街区,長崎県,五島市,松山町,,127,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１２７
街区,長崎県,五島市,松山町,,129,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１２９
街区,長崎県,五島市,松山町,,130,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１３０
街区,長崎県,五島市,松山町,,131,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１３１
街区,長崎県,五島市,松山町,,133,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１３３
街区,長崎県,五島市,松山町,,134,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１３４
街区,長崎県,五島市,松山町,,135,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１３５
街区,長崎県,五島市,松山町,,136,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１３６
街区,長崎県,五島市,松山町,,139,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１３９
街区,長崎県,五島市,松山町,,141,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１４１
街区,長崎県,五島市,武家屋敷三丁目,,3,42030,42211,,,五島市,五島列島,福江島,長崎県五島市武家屋敷３－３
街区,長崎県,五島市,錦町,,2,42030,42211,,,五島市,五島列島,福江島,長崎県五島市錦町２
街区,長崎県,五島市,中央町,,3,42030,42211,,,五島市,五島列島,福江島,長崎県五島市中央町３
街区,長崎県,五島市,武家屋敷一丁目,,2,42030,42211,,,五島市,五島列島,福江島,長崎県五島市武家屋敷１－２
街区,長崎県,五島市,末広町,,1,42030,42211,,,五島市,五島列島,福江島,長崎県五島市末広町１
街区,長崎県,五島市,松山町,,144,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１４４
街区,長崎県,五島市,松山町,,148,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１４８
街区,長崎県,五島市,松山町,,150,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１５０
街区,長崎県,五島市,松山町,,152,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１５２
街区,長崎県,五島市,松山町,,153,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１５３
街区,長崎県,五島市,松山町,,167,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１６７
街区,長崎県,五島市,松山町,,168,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１６８
街区,長崎県,五島市,松山町,,171,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１７１
街区,長崎県,五島市,松山町,,172,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１７２
街区,長崎県,五島市,松山町,,173,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１７３
街区,長崎県,五島市,松山町,,174,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１７４
街区,長崎県,五島市,松山町,,175,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１７５
街区,長崎県,五島市,松山町,,176,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１７６
街区,長崎県,五島市,松山町,,178,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１７８
街区,長崎県,五島市,松山町,,179,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１７９
街区,長崎県,五島市,松山町,,180,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１８０
街区,長崎県,五島市,松山町,,181,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１８１
街区,長崎県,五島市,松山町,,183,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１８３
街区,長崎県,五島市,松山町,,185,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１８５
街区,長崎県,五島市,松山町,,186,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１８６
街区,長崎県,五島市,松山町,,187,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１８７
街区,長崎県,五島市,松山町,,190,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１９０
街区,長崎県,五島市,松山町,,191,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１９１
街区,長崎県,五島市,松山町,,192,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１９２
街区,長崎県,五島市,松山町,,193,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１９３
街区,長崎県,五島市,松山町,,215,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２１５
街区,長崎県,五島市,上大津町,,272,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２７２
街区,長崎県,五島市,上大津町,,273,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２７３
街区,長崎県,五島市,上大津町,,274,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２７４
街区,長崎県,五島市,上大津町,,303,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３０３
街区,長崎県,五島市,上大津町,,304,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３０４
街区,長崎県,五島市,上大津町,,305,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３０５
街区,長崎県,五島市,上大津町,,306,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３０６
街区,長崎県,五島市,上大津町,,307,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３０７
街区,長崎県,五島市,上大津町,,308,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３０８
街区,長崎県,五島市,上大津町,,309,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３０９
街区,長崎県,五島市,上大津町,,310,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３１０
街区,長崎県,五島市,上大津町,,311,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３１１
街区,長崎県,五島市,上大津町,,313,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３１３
街区,長崎県,五島市,上大津町,,314,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３１４
街区,長崎県,五島市,上大津町,,315,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３１５
街区,長崎県,五島市,上大津町,,316,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３１６
街区,長崎県,五島市,上大津町,,318,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３１８
街区,長崎県,五島市,上大津町,,319,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３１９
街区,長崎県,五島市,上大津町,,320,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３２０
街区,長崎県,五島市,上大津町,,322,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３２２
街区,長崎県,五島市,上大津町,,323,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３２３
街区,長崎県,五島市,上大津町,,333,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３３３
街区,長崎県,五島市,上大津町,,334,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３３４
街区,長崎県,五島市,上大津町,,345,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３４５
街区,長崎県,五島市,上大津町,,346,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３４６
街区,長崎県,五島市,上大津町,,347,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町３４７
街区,長崎県,五島市,松山町,,142,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１４２
街区,長崎県,五島市,松山町,,143,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１４３
街区,長崎県,五島市,松山町,,144,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１４４
街区,長崎県,五島市,松山町,,145,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１４５
街区,長崎県,五島市,松山町,,146,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１４６
街区,長崎県,五島市,松山町,,147,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１４７
街区,長崎県,五島市,武家屋敷三丁目,,2,42030,42211,,,五島市,五島列島,福江島,長崎県五島市武家屋敷３－２
街区,長崎県,五島市,江川町,,6,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町６
街区,長崎県,五島市,武家屋敷三丁目,,5,42030,42211,,,五島市,五島列島,福江島,長崎県五島市武家屋敷３－５
街区,長崎県,五島市,江川町,,5,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町５
街区,長崎県,五島市,中央町,,2,42030,42211,,,五島市,五島列島,福江島,長崎県五島市中央町２
街区,長崎県,五島市,福江町,,1065,42030,42211,,,五島市,五島列島,福江島,長崎県五島市福江町１０６５
街区,長崎県,五島市,中央町,,5,42030,42211,,,五島市,五島列島,福江島,長崎県五島市中央町５
街区,長崎県,五島市,武家屋敷一丁目,,3,42030,42211,,,五島市,五島列島,福江島,長崎県五島市武家屋敷１－３
街区,長崎県,五島市,松山町,,165,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１６５
街区,長崎県,五島市,松山町,,195,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１９５
街区,長崎県,五島市,松山町,,196,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町１９６
街区,長崎県,五島市,松山町,,213,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２１３
街区,長崎県,五島市,江川町,,8,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町８
街区,長崎県,五島市,江川町,,8,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町８
街区,長崎県,五島市,江川町,,7,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町７
街区,長崎県,五島市,武家屋敷一丁目,,4,42030,42211,,,五島市,五島列島,福江島,長崎県五島市武家屋敷１－４
街区,長崎県,五島市,江川町,,11,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町１１
街区,長崎県,五島市,中央町,,8,42030,42211,,,五島市,五島列島,福江島,長崎県五島市中央町８
街区,長崎県,五島市,江川町,,4,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町４
街区,長崎県,五島市,中央町,,6,42030,42211,,,五島市,五島列島,福江島,長崎県五島市中央町６
街区,長崎県,五島市,武家屋敷一丁目,,1,42030,42211,,,五島市,五島列島,福江島,長崎県五島市武家屋敷１－１
街区,長崎県,五島市,上大津町,,575,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５７５
街区,長崎県,五島市,上大津町,,582,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５８２
街区,長崎県,五島市,上大津町,,583,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５８３
街区,長崎県,五島市,上大津町,,585,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５８５
街区,長崎県,五島市,上大津町,,586,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５８６
街区,長崎県,五島市,上大津町,,587,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５８７
街区,長崎県,五島市,上大津町,,588,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５８８
街区,長崎県,五島市,上大津町,,591,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５９１
街区,長崎県,五島市,上大津町,,592,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５９２
街区,長崎県,五島市,上大津町,,593,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５９３
街区,長崎県,五島市,上大津町,,594,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５９４
街区,長崎県,五島市,上大津町,,596,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５９６
街区,長崎県,五島市,上大津町,,597,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５９７
街区,長崎県,五島市,上大津町,,598,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５９８
街区,長崎県,五島市,上大津町,,599,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５９９
街区,長崎県,五島市,松山町,,214,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２１４
街区,長崎県,五島市,松山町,,215,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２１５
街区,長崎県,五島市,松山町,,216,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２１６
街区,長崎県,五島市,松山町,,219,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２１９
街区,長崎県,五島市,松山町,,224,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２２４
街区,長崎県,五島市,松山町,,226,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２２６
街区,長崎県,五島市,松山町,,227,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２２７
街区,長崎県,五島市,松山町,,229,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２２９
街区,長崎県,五島市,松山町,,230,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２３０
街区,長崎県,五島市,松山町,,231,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２３１
街区,長崎県,五島市,松山町,,232,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２３２
街区,長崎県,五島市,松山町,,233,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２３３
街区,長崎県,五島市,松山町,,234,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２３４
街区,長崎県,五島市,松山町,,235,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２３５
街区,長崎県,五島市,松山町,,236,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２３６
街区,長崎県,五島市,松山町,,237,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２３７
街区,長崎県,五島市,松山町,,238,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２３８
街区,長崎県,五島市,松山町,,239,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２３９
街区,長崎県,五島市,松山町,,243,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２４３
街区,長崎県,五島市,松山町,,244,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２４４
街区,長崎県,五島市,松山町,,245,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２４５
街区,長崎県,五島市,松山町,,317,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町３１７
街区,長崎県,五島市,松山町,,318,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町３１８
街区,長崎県,五島市,松山町,,320,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町３２０
街区,長崎県,五島市,松山町,,242第1,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町２４２第１
街区,長崎県,五島市,江川町,,12,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町１２
街区,長崎県,五島市,池田町,,1,42030,42211,,,五島市,五島列島,福江島,長崎県五島市池田町１
街区,長崎県,五島市,江川町,,3,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町３
街区,長崎県,五島市,中央町,,1,42030,42211,,,五島市,五島列島,福江島,長崎県五島市中央町１
街区,長崎県,五島市,栄町,,4,42030,42211,,,五島市,五島列島,福江島,長崎県五島市栄町４
街区,長崎県,五島市,上大津町,,536,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５３６
街区,長崎県,五島市,上大津町,,537,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５３７
街区,長崎県,五島市,上大津町,,538,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５３８
街区,長崎県,五島市,上大津町,,539,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５３９
街区,長崎県,五島市,上大津町,,540,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５４０
街区,長崎県,五島市,上大津町,,541,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５４１
街区,長崎県,五島市,上大津町,,589,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町５８９
街区,長崎県,五島市,中央町,,7,42030,42211,,,五島市,五島列島,福江島,長崎県五島市中央町７
街区,長崎県,五島市,池田町,,1,42030,42211,,,五島市,五島列島,福江島,長崎県五島市池田町１
街区,長崎県,五島市,江川町,,9,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町９
街区,長崎県,五島市,上大津町,,1136,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１３６
街区,長崎県,五島市,上大津町,,1140,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１４０
街区,長崎県,五島市,上大津町,,1141,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１４１
街区,長崎県,五島市,上大津町,,1142,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１４２
街区,長崎県,五島市,上大津町,,1143,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１４３
街区,長崎県,五島市,上大津町,,1144,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１４４
街区,長崎県,五島市,上大津町,,1148,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１４８
街区,長崎県,五島市,上大津町,,1113,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１１３
街区,長崎県,五島市,上大津町,,1117,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１１７
街区,長崎県,五島市,上大津町,,1118,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１１８
街区,長崎県,五島市,上大津町,,1119,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１１９
街区,長崎県,五島市,上大津町,,1120,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１２０
街区,長崎県,五島市,上大津町,,1121,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１２１
街区,長崎県,五島市,上大津町,,1122,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１２２
街区,長崎県,五島市,上大津町,,1123,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１２３
街区,長崎県,五島市,上大津町,,1124,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１２４
街区,長崎県,五島市,上大津町,,1125,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１２５
街区,長崎県,五島市,上大津町,,1126,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１２６
街区,長崎県,五島市,上大津町,,1127,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１２７
街区,長崎県,五島市,上大津町,,1128,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１２８
街区,長崎県,五島市,上大津町,,1131,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１３１
街区,長崎県,五島市,上大津町,,1132,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１３２
街区,長崎県,五島市,上大津町,,1133,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１３３
街区,長崎県,五島市,上大津町,,1134,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１３４
街区,長崎県,五島市,上大津町,,1135,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１１３５
街区,長崎県,五島市,江川町,,10,42030,42211,,,五島市,五島列島,福江島,長崎県五島市江川町１０
街区,長崎県,五島市,栄町,,5,42030,42211,,,五島市,五島列島,福江島,長崎県五島市栄町５
街区,長崎県,五島市,武家屋敷一丁目,,5,42030,42211,,,五島市,五島列島,福江島,長崎県五島市武家屋敷１－５
街区,長崎県,五島市,上大津町,,259,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２５９
街区,長崎県,五島市,上大津町,,260,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２６０
街区,長崎県,五島市,上大津町,,261,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２６１
街区,長崎県,五島市,上大津町,,262,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２６２
街区,長崎県,五島市,上大津町,,268,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２６８
街区,長崎県,五島市,上大津町,,269,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２６９
街区,長崎県,五島市,上大津町,,270,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２７０
街区,長崎県,五島市,上大津町,,272,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町２７２
街区,長崎県,五島市,池田町,,2,42030,42211,,,五島市,五島列島,福江島,長崎県五島市池田町２
街区,長崎県,五島市,武家屋敷三丁目,,6,42030,42211,,,五島市,五島列島,福江島,長崎県五島市武家屋敷３－６
